time,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,c1,c2,c3,c4,o1,outside
09:18:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0435,0.1304,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0
09:19:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0435,0.1304,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0
09:19:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0435,0.1304,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0,0.1304,0.0,0.0
09:19:30,0.1304,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0435,0.1304,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.1304,0.0,0.0
09:19:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0435,0.1304,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0
09:20:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0435,0.1304,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0
09:20:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0435,0.1304,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.087,0.0435,0.0
09:20:30,0.1304,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0435,0.1304,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.087,0.0435,0.0
09:20:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0435,0.1304,0.0435,0.0,0.0,0.0435,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.087,0.0,0.0
09:21:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0435,0.1304,0.0435,0.0,0.0,0.0435,0.0435,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0
09:21:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0435,0.1304,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.087,0.0,0.0
09:21:30,0.1304,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0435,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0435,0.087,0.0,0.0
09:21:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0435,0.1304,0.0435,0.0,0.0435,0.0,0.0435,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.087,0.0435,0.0
09:22:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.087,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.087,0.0435,0.0
09:22:15,0.1304,0.0,0.0435,0.0,0.087,0.0,0.1304,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0435,0.1304,0.0,0.0
09:22:30,0.1304,0.0,0.0,0.0,0.087,0.0,0.1739,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0435,0.1304,0.0,0.0
09:22:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.1304,0.1304,0.0,0.0
09:23:00,0.087,0.0,0.0,0.0435,0.0,0.0,0.1739,0.0,0.0,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.1739,0.1304,0.0,0.0
09:23:15,0.087,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0,0.1304,0.1304,0.0435,0.0
09:23:30,0.087,0.0,0.0,0.0435,0.0,0.0,0.1739,0.0,0.0,0.1304,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.1304,0.1739,0.0,0.0
09:23:45,0.087,0.0,0.0,0.0,0.0435,0.0,0.1304,0.0435,0.0,0.1739,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.087,0.0435,0.0435,0.1304,0.0435,0.0
09:24:00,0.087,0.0,0.0,0.0,0.0435,0.0,0.1304,0.0,0.0435,0.1739,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.087,0.0435,0.0,0.1739,0.0435,0.0
09:24:15,0.087,0.0,0.0,0.0,0.0435,0.0,0.1304,0.0,0.0435,0.1739,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.087,0.0435,0.0,0.2174,0.0,0.0
09:24:30,0.087,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.1739,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.087,0.087,0.0435,0.1739,0.0,0.0
09:24:45,0.087,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.1739,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.1304,0.0435,0.1739,0.0,0.0
09:25:00,0.087,0.0,0.0435,0.0,0.0,0.0,0.087,0.0,0.0,0.1739,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0435,0.0435,0.2174,0.0,0.0
09:25:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1739,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0435,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.2174,0.0,0.0
09:25:30,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1739,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0435,0.0,0.0,0.087,0.0,0.0,0.2609,0.0,0.0
09:25:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1739,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0435,0.0,0.0435,0.087,0.0,0.0,0.2174,0.0,0.0
09:26:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0435,0.0,0.0435,0.087,0.0,0.0435,0.2174,0.0,0.0
09:26:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0435,0.0,0.0435,0.087,0.0,0.0435,0.1739,0.0435,0.0
09:26:30,0.1304,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0435,0.0,0.0,0.0435,0.0435,0.0435,0.0,0.1739,0.0435,0.0
09:26:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.1304,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0435,0.0,0.0,0.0435,0.0435,0.0435,0.0435,0.1739,0.0,0.0
09:27:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0,0.0435,0.0435,0.087,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.1739,0.0,0.0
09:27:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0,0.0435,0.0435,0.087,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.2174,0.0,0.0
09:27:30,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.0435,0.0435,0.087,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.2609,0.0435,0.0
09:27:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.0435,0.0435,0.087,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.2609,0.0435,0.0
09:28:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.0435,0.0435,0.087,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.2174,0.0435,0.0
09:28:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.0435,0.0435,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.1739,0.087,0.0
09:28:30,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.0435,0.0435,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0435,0.0435,0.0435,0.087,0.1739,0.0435,0.0
09:28:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.0435,0.0435,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0435,0.0435,0.0435,0.1304,0.1739,0.0,0.0
09:29:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0435,0.0435,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0435,0.0,0.087,0.0435,0.1739,0.0435,0.0
09:29:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0435,0.0435,0.087,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.2174,0.0435,0.0
09:29:30,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0435,0.0435,0.087,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.2609,0.0435,0.0
09:29:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0435,0.0435,0.087,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2609,0.087,0.0
09:30:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0435,0.0435,0.087,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.2174,0.0435,0.0
09:30:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0435,0.0435,0.087,0.0,0.0,0.0435,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0435,0.2174,0.0,0.0
09:30:30,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0435,0.0435,0.087,0.0,0.0,0.0435,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.1739,0.0435,0.0
09:30:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0435,0.0435,0.1304,0.0,0.0,0.0435,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.1739,0.0435,0.0
09:31:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0435,0.1304,0.0,0.0,0.0435,0.087,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.1739,0.0,0.0
09:31:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0435,0.1304,0.0,0.0,0.0435,0.087,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.1739,0.0,0.0
09:31:30,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0435,0.1304,0.0,0.0,0.0435,0.087,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.1739,0.0,0.0
09:31:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0435,0.1304,0.0,0.0,0.0435,0.087,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.1739,0.0,0.0
09:32:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0435,0.1304,0.0,0.0,0.0435,0.087,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.1739,0.0,0.0
09:32:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0435,0.1304,0.0,0.0,0.0435,0.087,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.1304,0.0,0.0
09:32:30,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0435,0.1304,0.0,0.0,0.0435,0.087,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.1304,0.0,0.0
09:32:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0435,0.1304,0.0,0.0,0.0435,0.087,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.1304,0.0435,0.0
09:33:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0435,0.087,0.0,0.0,0.0435,0.087,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.1739,0.0,0.0
09:33:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0435,0.087,0.0,0.0,0.0435,0.087,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0435,0.1304,0.0,0.0
09:33:30,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0435,0.087,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0435,0.087,0.1304,0.0,0.0
09:33:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.087,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0435,0.1739,0.0,0.0
09:34:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.087,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.1739,0.0,0.0
09:34:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.1739,0.0,0.0
09:34:30,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.1739,0.0,0.0
09:34:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.1739,0.0,0.0
09:35:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.1739,0.0,0.0
09:35:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.1739,0.0,0.0
09:35:30,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.1739,0.0,0.0
09:35:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.2174,0.0,0.0
09:36:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0435,0.087,0.0,0.1304,0.0,0.0
09:36:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.1304,0.0,0.0
09:36:30,0.1304,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.1304,0.0,0.0
09:36:45,0.1304,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.1304,0.0,0.0
09:37:00,0.1304,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.1304,0.0,0.0
09:37:15,0.1304,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.1304,0.0,0.0
09:37:30,0.1304,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.1304,0.0,0.0
